Symbol,영풍_시가(원),영풍_종가(원),영풍_거래량(주),영풍_PER(IFRS-연결),영풍_순매수수량(개인)(주),영풍_순매수수량(기관계)(주),영풍_순매수수량(외국인계)(주)
2002-02-01,52300.0,52300.0,30.0,,0,0,0
2002-02-04,51500.0,51200.0,60.0,,0,0,0
2002-02-05,51500.0,51500.0,1520.0,,0,0,0
2002-02-06,51500.0,51500.0,100.0,,0,0,0
2002-02-07,51500.0,50700.0,120.0,,0,0,0
2002-02-08,50700.0,50700.0,10.0,,0,0,0
2002-02-14,50700.0,54400.0,930.0,,310,0,0
2002-02-15,52500.0,52500.0,0.0,,0,0,0
2002-02-18,53900.0,52800.0,380.0,,-80,80,0
2002-02-19,52000.0,51000.0,320.0,,0,0,0
2002-02-20,51100.0,52400.0,520.0,,290,-290,0
2002-02-21,51200.0,51100.0,290.0,,0,0,0
2002-02-22,53400.0,51400.0,600.0,,0,0,0
2002-02-25,54700.0,51600.0,2730.0,,220,-220,0
2002-02-26,52600.0,52000.0,130.0,,0,0,0
2002-02-27,51500.0,51500.0,100.0,,0,0,0
2002-02-28,52500.0,51600.0,300.0,,0,0,0
2002-03-04,51700.0,51700.0,20.0,,0,0,0
2002-03-05,52000.0,52000.0,870.0,,500,-500,0
2002-03-06,51600.0,52000.0,20.0,,10,-10,0
2002-03-07,52000.0,51600.0,90.0,,0,0,0
2002-03-08,52000.0,51000.0,660.0,,300,-300,0
2002-03-11,52100.0,50000.0,446.0,,276,-276,0
2002-03-12,51200.0,51000.0,190.0,,0,0,0
2002-03-13,45900.0,51000.0,1350.0,,620,-620,0
2002-03-14,51000.0,51000.0,100.0,,0,0,0
2002-03-15,51100.0,51500.0,680.0,,0,0,0
2002-03-18,51500.0,51500.0,130.0,,10,-10,0
2002-03-19,51500.0,51500.0,100.0,,0,0,0
2002-03-20,51600.0,55700.0,550.0,,200,-200,0
2002-03-21,53900.0,52000.0,115.0,,15,-15,0
2002-03-22,51500.0,51900.0,170.0,,0,0,0
2002-03-25,51500.0,52000.0,300.0,,0,0,0
2002-03-26,52200.0,51500.0,740.0,,100,-100,0
2002-03-27,51500.0,52400.0,200.0,,0,0,0
2002-03-28,52400.0,53900.0,30.0,,0,0,0
2002-03-29,52100.0,52000.0,40.0,,0,0,0
2002-04-01,52000.0,52200.0,110.0,,0,0,0
2002-04-02,52200.0,51500.0,200.0,,0,0,0
2002-04-03,52000.0,52500.0,550.0,,0,0,0
2002-04-04,54500.0,56500.0,1170.0,,200,-200,0
2002-04-08,56000.0,54000.0,1350.0,,630,0,0
2002-04-09,57900.0,62100.0,3670.0,,950,-950,0
2002-04-10,71000.0,55000.0,2785.0,,-40,0,0
2002-04-11,55000.0,53000.0,1461.0,,-10,0,0
2002-04-12,52100.0,52000.0,1685.0,,0,0,0
2002-04-15,52200.0,53600.0,630.0,,0,0,0
2002-04-16,52100.0,54000.0,280.0,,10,-10,0
2002-04-17,54000.0,53200.0,80.0,,0,0,0
2002-04-18,53200.0,54000.0,420.0,,0,0,0
2002-04-19,52900.0,54500.0,230.0,,50,0,0
2002-04-22,54500.0,53600.0,170.0,,0,0,0
2002-04-23,53100.0,53000.0,200.0,,0,0,0
2002-04-24,52100.0,53600.0,110.0,,0,0,0
2002-04-25,53000.0,53000.0,100.0,,0,0,0
2002-04-26,50800.0,53000.0,160.0,,0,0,0
2002-04-29,53000.0,53000.0,0.0,,0,0,0
2002-04-30,52000.0,51200.0,420.0,,0,0,0
2002-05-02,51200.0,51500.0,20.0,,0,0,0
2002-05-03,51500.0,51500.0,40.0,,0,0,0
2002-05-06,52000.0,52500.0,100.0,,0,0,0
2002-05-07,53500.0,51200.0,660.0,,10,-10,0
2002-05-08,54900.0,51000.0,680.0,,0,0,0
2002-05-09,50700.0,50700.0,40.0,,0,0,0
2002-05-10,50700.0,50700.0,0.0,,0,0,0
2002-05-13,50700.0,50700.0,0.0,,0,0,0
2002-05-14,53400.0,53400.0,10.0,,0,0,0
2002-05-15,53200.0,52200.0,490.0,,0,0,0
2002-05-16,52200.0,51100.0,60.0,,0,0,0
2002-05-17,50800.0,50200.0,50.0,,0,0,0
2002-05-20,50500.0,50500.0,0.0,,0,0,0
2002-05-21,52500.0,53000.0,470.0,,0,0,0
2002-05-22,50500.0,50600.0,370.0,,0,0,0
2002-05-23,50600.0,50300.0,50.0,,0,0,0
2002-05-24,50500.0,50500.0,280.0,,0,0,0
2002-05-27,50500.0,50500.0,0.0,,0,0,0
2002-05-28,52000.0,52000.0,150.0,,0,0,0
2002-05-29,50200.0,50200.0,10.0,,0,0,0
2002-05-30,48500.0,49500.0,210.0,,10,-10,0
2002-05-31,49500.0,49500.0,0.0,,0,0,0
2002-06-03,50500.0,50400.0,280.0,,0,0,0
2002-06-04,55000.0,50000.0,40.0,,0,0,0
2002-06-05,50000.0,50000.0,0.0,,0,0,0
2002-06-07,50000.0,50000.0,200.0,,0,0,0
2002-06-10,50000.0,50000.0,0.0,,0,0,0
2002-06-11,50000.0,50000.0,0.0,,0,0,0
2002-06-12,48550.0,50100.0,30.0,,0,0,0
2002-06-14,50100.0,50100.0,0.0,,0,0,0
2002-06-17,50100.0,50100.0,0.0,,0,0,0
2002-06-18,50100.0,50100.0,0.0,,0,0,0
2002-06-19,50000.0,50000.0,100.0,,0,0,0
2002-06-20,50000.0,50000.0,0.0,,0,0,0
2002-06-21,49000.0,49000.0,35010.0,,0,0,0
2002-06-24,49000.0,49000.0,30000.0,,0,0,0
2002-06-25,49000.0,49000.0,0.0,,0,0,0
2002-06-26,48500.0,48000.0,10430.0,,10000,0,0
2002-06-27,50000.0,50000.0,20.0,,0,0,0
2002-06-28,50000.0,50000.0,0.0,,0,0,0
2002-07-02,50000.0,50000.0,0.0,,0,0,0
2002-07-03,50000.0,50000.0,0.0,,0,0,0
2002-07-04,50000.0,50000.0,0.0,,0,0,0
2002-07-05,50000.0,50000.0,0.0,,0,0,0
2002-07-08,50500.0,50500.0,0.0,,0,0,0
2002-07-09,50500.0,50500.0,0.0,,0,0,0
2002-07-10,47550.0,50000.0,20.0,,-10,10,0
2002-07-11,50000.0,50000.0,0.0,,0,0,0
2002-07-12,50000.0,50000.0,0.0,,0,0,0
2002-07-15,50000.0,50000.0,0.0,,0,0,0
2002-07-16,52000.0,52000.0,270.0,,0,0,0
2002-07-18,51900.0,51900.0,0.0,,0,0,0
2002-07-19,46050.0,50000.0,350.0,,-100,100,0
2002-07-22,49950.0,49950.0,0.0,,0,0,0
2002-07-23,49600.0,49600.0,0.0,,0,0,0
2002-07-24,49950.0,50000.0,20.0,,0,0,0
2002-07-25,50000.0,50000.0,150.0,,0,0,0
2002-07-26,50000.0,50000.0,210.0,,0,0,0
2002-07-29,52000.0,52000.0,50.0,,0,0,0
2002-07-30,51700.0,51700.0,20.0,,0,0,0
2002-07-31,51700.0,52000.0,1230.0,,0,0,0
2002-08-01,52000.0,52000.0,0.0,,0,0,0
2002-08-02,51000.0,51000.0,0.0,,0,0,0
2002-08-05,50000.0,50000.0,0.0,,0,0,0
2002-08-06,47250.0,47300.0,50.0,,-20,20,0
2002-08-07,48000.0,48000.0,0.0,,0,0,0
2002-08-08,48000.0,48000.0,0.0,,0,0,0
2002-08-09,48000.0,48000.0,0.0,,0,0,0
2002-08-12,47050.0,50400.0,480.0,,0,0,0
2002-08-13,48900.0,47700.0,40.0,,-20,20,0
2002-08-14,46500.0,47950.0,230.0,,0,0,0
2002-08-16,49000.0,49000.0,50.0,,0,0,0
2002-08-19,47600.0,51300.0,590.0,,0,0,0
2002-08-20,51400.0,48550.0,640.0,,0,0,0
2002-08-21,51400.0,49000.0,120.0,,0,0,0
2002-08-22,48300.0,50000.0,160.0,,0,0,0
2002-08-23,48400.0,51100.0,280.0,,0,0,0
2002-08-26,50900.0,50900.0,0.0,,0,0,0
2002-08-27,50100.0,53600.0,2570.0,,0,0,0
2002-08-28,52300.0,48700.0,100.0,,0,0,0
2002-08-29,51900.0,49350.0,110.0,,0,0,0
2002-08-30,50200.0,50000.0,100.0,,0,0,0
2002-09-02,51300.0,51200.0,40.0,,0,0,0
2002-09-03,50000.0,50000.0,0.0,,0,0,0
2002-09-04,50000.0,50000.0,20.0,,0,0,0
2002-09-05,49000.0,51900.0,80.0,,0,0,0
2002-09-06,51000.0,49500.0,510.0,,0,0,0
2002-09-09,48550.0,48000.0,400.0,,0,0,0
2002-09-10,49050.0,49050.0,10.0,,-10,10,0
2002-09-11,49050.0,49050.0,0.0,,0,0,0
2002-09-12,49050.0,49050.0,0.0,,0,0,0
2002-09-13,49950.0,49950.0,310.0,,20,-20,0
2002-09-16,49950.0,49950.0,100.0,,0,0,0
2002-09-17,48750.0,50300.0,80.0,,0,0,0
2002-09-18,48750.0,48750.0,50.0,,0,0,0
2002-09-19,48700.0,49400.0,20.0,,0,0,0
2002-09-23,49400.0,49900.0,30.0,,0,0,0
2002-09-24,48100.0,48200.0,30.0,,0,0,0
2002-09-25,48200.0,48200.0,80.0,,0,0,0
2002-09-26,48000.0,48350.0,50.0,,0,0,0
2002-09-27,48200.0,48200.0,20.0,,0,0,0
2002-09-30,48200.0,48200.0,0.0,,0,0,0
2002-10-01,48000.0,48000.0,10.0,,0,0,0
2002-10-02,48000.0,48000.0,0.0,,0,0,0
2002-10-04,48050.0,48050.0,0.0,,0,0,0
2002-10-07,49850.0,49850.0,10.0,,0,0,0
2002-10-08,50000.0,50000.0,10.0,,0,0,0
2002-10-09,50000.0,50000.0,0.0,,0,0,0
2002-10-10,48050.0,48000.0,280.0,,0,0,0
2002-10-11,48000.0,48000.0,0.0,,0,0,0
2002-10-14,48000.0,48000.0,0.0,,0,0,0
2002-10-15,49950.0,49950.0,0.0,,0,0,0
2002-10-16,49950.0,46900.0,90.0,,0,0,0
2002-10-17,46900.0,46900.0,0.0,,0,0,0
2002-10-18,48000.0,48000.0,10.0,,0,0,0
2002-10-21,48000.0,48000.0,0.0,,0,0,0
2002-10-22,48000.0,48000.0,0.0,,0,0,0
2002-10-23,48000.0,48000.0,0.0,,0,0,0
2002-10-24,48000.0,48000.0,0.0,,0,0,0
2002-10-25,48000.0,48000.0,0.0,,0,0,0
2002-10-28,50300.0,50300.0,70.0,,0,0,0
2002-10-29,50000.0,50000.0,60.0,,0,0,0
2002-10-30,50000.0,50000.0,0.0,,0,0,0
2002-10-31,50000.0,50000.0,30.0,,20,-20,0
2002-11-01,50000.0,50000.0,0.0,,0,0,0
2002-11-04,49050.0,49050.0,10.0,,0,0,0
2002-11-05,49050.0,49050.0,10.0,,0,0,0
2002-11-06,50400.0,50400.0,10.0,,0,0,0
2002-11-07,49950.0,49950.0,0.0,,0,0,0
2002-11-08,49950.0,49950.0,0.0,,0,0,0
2002-11-11,49950.0,49950.0,0.0,,0,0,0
2002-11-12,50000.0,50000.0,10.0,,0,0,0
2002-11-13,50000.0,50000.0,20.0,,0,0,0
2002-11-14,50000.0,49000.0,220.0,,0,0,0
2002-11-15,49000.0,49000.0,0.0,,0,0,0
2002-11-18,49000.0,49000.0,0.0,,0,0,0
2002-11-19,49000.0,49000.0,0.0,,0,0,0
2002-11-20,51200.0,51200.0,10.0,,0,0,0
2002-11-21,50900.0,50900.0,0.0,,0,0,0
2002-11-22,50900.0,50900.0,0.0,,0,0,0
2002-11-25,49250.0,49250.0,40.0,,0,0,0
2002-11-26,49250.0,49250.0,0.0,,0,0,0
2002-11-27,48000.0,48000.0,100010.0,,0,0,0
2002-11-28,50900.0,47250.0,650.0,,610,10,0
2002-11-29,47200.0,47200.0,10.0,,0,0,0
2002-12-02,46950.0,47000.0,30.0,,0,0,0
2002-12-03,47350.0,46500.0,40.0,,0,0,0
2002-12-04,46500.0,46500.0,10.0,,0,0,0
2002-12-05,46450.0,49200.0,120.0,,20,-20,0
2002-12-06,47350.0,47300.0,60.0,,0,0,0
2002-12-09,47350.0,47350.0,50.0,,0,0,0
2002-12-10,47350.0,47350.0,0.0,,0,0,0
2002-12-11,45450.0,46350.0,80.0,,0,0,0
2002-12-12,48700.0,48000.0,180.0,,0,0,0
2002-12-13,46950.0,46950.0,20.0,,0,0,0
2002-12-16,46950.0,46950.0,0.0,,0,0,0
2002-12-17,47000.0,47000.0,2620.0,,0,0,0
2002-12-18,47000.0,47000.0,0.0,,0,0,0
2002-12-20,47000.0,47000.0,0.0,,0,0,0
2002-12-23,47000.0,47000.0,0.0,,0,0,0
2002-12-24,47000.0,47000.0,0.0,,0,0,0
2002-12-26,47000.0,47750.0,40020.0,,-10,10,0
2002-12-27,47750.0,47750.0,0.0,,0,0,0
2002-12-30,48800.0,48800.0,10.0,,0,0,0
2003-01-02,44750.0,44900.0,40.0,,0,0,0
2003-01-03,44850.0,45600.0,210.0,,110,-110,0
2003-01-06,45600.0,45600.0,10.0,,0,0,0
2003-01-07,45600.0,45600.0,0.0,,0,0,0
2003-01-08,45500.0,45500.0,0.0,,0,0,0
2003-01-09,43700.0,43700.0,50.0,,0,0,0
2003-01-10,43550.0,43550.0,10.0,,0,0,0
2003-01-13,43450.0,43450.0,10.0,,0,0,0
2003-01-14,43450.0,43450.0,0.0,,0,0,0
2003-01-15,44500.0,44500.0,50.0,,0,0,0
2003-01-16,44450.0,44450.0,10.0,,0,0,0
2003-01-17,43700.0,43800.0,30.0,,0,0,0
2003-01-20,43800.0,43800.0,50.0,,0,0,0
2003-01-21,43000.0,42900.0,30.0,,0,0,0
2003-01-22,43100.0,43100.0,50.0,,0,0,0
2003-01-23,41650.0,43500.0,30.0,,0,0,0
2003-01-24,42000.0,42000.0,10.0,,0,0,0
2003-01-27,42000.0,42000.0,0.0,,0,0,0
2003-01-28,45100.0,45100.0,10.0,,0,0,0
2003-01-29,44350.0,44350.0,0.0,,0,0,0
2003-01-30,44350.0,44350.0,0.0,,0,0,0
2003-02-03,40200.0,42750.0,90.0,,0,0,0
2003-02-04,39550.0,42750.0,80.0,,-10,10,0
2003-02-05,42750.0,42750.0,0.0,,0,0,0
2003-02-06,43950.0,40800.0,50.0,,30,-30,0
2003-02-07,42950.0,40100.0,20.0,,0,0,0
2003-02-10,41500.0,41500.0,10.0,,0,0,0
2003-02-11,41500.0,41500.0,0.0,,0,0,0
2003-02-12,39850.0,39800.0,40.0,,0,0,0
2003-02-13,42550.0,42550.0,10.0,,0,0,0
2003-02-14,45250.0,45250.0,10.0,,0,0,0
2003-02-17,41150.0,41950.0,40.0,,0,0,0
2003-02-18,43850.0,43850.0,10.0,,0,0,0
2003-02-19,43600.0,43150.0,90.0,,0,0,0
2003-02-20,43150.0,43150.0,0.0,,0,0,0
2003-02-21,43550.0,43550.0,10.0,,0,0,0
2003-02-24,42200.0,42200.0,110010.0,,0,0,0
2003-02-25,45350.0,45350.0,10.0,,0,0,0
2003-02-26,44350.0,42000.0,70.0,,-20,20,0
2003-02-27,43900.0,43900.0,10.0,,0,0,0
2003-02-28,44900.0,44900.0,10.0,,0,0,0
2003-03-03,40850.0,43000.0,40140.0,,90,-100,0
2003-03-04,44600.0,44600.0,10.0,,0,0,0
2003-03-05,43900.0,43900.0,0.0,,0,0,0
2003-03-06,44800.0,44800.0,10.0,,0,0,0
2003-03-07,39300.0,44100.0,60.0,,-10,10,0
2003-03-10,41050.0,43600.0,20.0,,0,0,0
2003-03-11,41000.0,41100.0,50.0,,0,0,0
2003-03-12,43950.0,43950.0,10.0,,0,0,0
2003-03-13,43850.0,43850.0,0.0,,0,0,0
2003-03-14,43900.0,43000.0,180.0,,0,0,0
2003-03-17,43000.0,43000.0,0.0,,0,0,0
2003-03-18,44100.0,43100.0,50.0,,0,0,0
2003-03-19,43100.0,43100.0,0.0,,0,0,0
2003-03-20,43500.0,43500.0,20.0,,0,0,0
2003-03-21,43500.0,43500.0,140.0,,0,0,0
2003-03-24,43500.0,43500.0,0.0,,0,0,0
2003-03-25,44000.0,44000.0,10.0,,0,0,0
2003-03-26,44000.0,44000.0,0.0,,0,0,0
2003-03-27,44000.0,44000.0,0.0,,0,0,0
2003-03-28,43000.0,43000.0,100.0,,0,0,0
2003-03-31,41000.0,43000.0,120.0,,100,-100,0
2003-04-01,43500.0,43500.0,130.0,,120,-120,0
2003-04-02,41150.0,47300.0,210.0,,0,0,0
2003-04-03,45000.0,45000.0,130.0,,0,0,0
2003-04-04,42200.0,45700.0,350.0,,-130,130,0
2003-04-07,45700.0,45700.0,0.0,,0,0,0
2003-04-08,45700.0,45700.0,0.0,,0,0,0
2003-04-09,44500.0,44500.0,10.0,,0,0,0
2003-04-10,44500.0,44500.0,10.0,,0,0,0
2003-04-11,44500.0,44500.0,0.0,,0,0,0
2003-04-14,45000.0,45000.0,50.0,,50,-50,0
2003-04-15,45000.0,45000.0,0.0,,0,0,0
2003-04-16,45000.0,45000.0,20.0,,0,0,0
2003-04-17,45000.0,46000.0,116.0,,106,-106,0
2003-04-18,46000.0,46000.0,0.0,,0,0,0
2003-04-21,46000.0,46000.0,0.0,,0,0,0
2003-04-22,46000.0,46000.0,0.0,,0,0,0
2003-04-23,46000.0,46000.0,0.0,,0,0,0
2003-04-24,46000.0,46000.0,0.0,,0,0,0
2003-04-25,46000.0,46000.0,0.0,,0,0,0
2003-04-28,46000.0,46000.0,20.0,,0,0,0
2003-04-29,45000.0,45000.0,10.0,,10,-10,0
2003-04-30,45000.0,45000.0,0.0,,0,0,0
2003-05-02,45050.0,45050.0,0.0,,0,0,0
2003-05-06,45050.0,45050.0,100.0,,100,-100,0
2003-05-07,45050.0,45050.0,100.0,,100,-100,0
2003-05-09,47850.0,47850.0,10.0,,0,0,0
2003-05-12,47600.0,47600.0,0.0,,0,0,0
2003-05-13,47600.0,47600.0,0.0,,0,0,0
2003-05-14,47600.0,47600.0,0.0,,0,0,0
2003-05-15,47600.0,47600.0,0.0,,0,0,0
2003-05-16,47600.0,47600.0,0.0,,0,0,0
2003-05-19,47600.0,47600.0,0.0,,0,0,0
2003-05-20,47600.0,47600.0,0.0,,0,0,0
2003-05-21,47600.0,47600.0,0.0,,0,0,0
2003-05-22,47500.0,47500.0,0.0,,0,0,0
2003-05-23,46500.0,45100.0,20.0,,0,0,0
2003-05-26,45000.0,46050.0,60.0,,0,0,0
2003-05-27,46650.0,45050.0,110030.0,,0,0,0
2003-05-28,45850.0,44300.0,130.0,,20,-20,0
2003-05-29,47800.0,45000.0,120.0,,60,-60,0
2003-05-30,44050.0,44100.0,60.0,,10,-10,0
2003-06-02,42100.0,45350.0,1080.0,,-40,40,0
2003-06-03,43400.0,44400.0,20.0,,-10,10,0
2003-06-04,42150.0,42150.0,20.0,,0,0,0
2003-06-05,42150.0,44800.0,20.0,,0,0,0
2003-06-09,42100.0,44700.0,120.0,,0,0,0
2003-06-10,43700.0,43700.0,0.0,,0,0,0
2003-06-11,44700.0,41350.0,120.0,,10,-10,0
2003-06-12,44150.0,44150.0,10.0,,-10,10,0
2003-06-13,41200.0,44450.0,230.0,,-20,20,0
2003-06-16,43850.0,43900.0,610.0,,0,0,0
2003-06-17,44100.0,44100.0,100.0,,100,-100,0
2003-06-18,44500.0,44050.0,120.0,,100,-100,0
2003-06-19,44050.0,46800.0,140.0,,0,0,0
2003-06-20,46800.0,46800.0,0.0,,0,0,0
2003-06-23,46800.0,46800.0,0.0,,0,0,0
2003-06-24,46600.0,46600.0,0.0,,0,0,0
2003-06-25,46600.0,46600.0,0.0,,0,0,0
2003-06-26,46600.0,46600.0,0.0,,0,0,0
2003-06-27,46600.0,46600.0,0.0,,0,0,0
2003-06-30,46600.0,46600.0,0.0,,0,0,0
2003-07-01,46600.0,46600.0,0.0,,0,0,0
2003-07-02,46600.0,46600.0,0.0,,0,0,0
2003-07-03,46550.0,46550.0,0.0,,0,0,0
2003-07-04,46500.0,46550.0,30.0,,10,-10,0
2003-07-07,47200.0,47200.0,40.0,,0,0,0
2003-07-08,47150.0,47150.0,0.0,,0,0,0
2003-07-09,47150.0,47150.0,0.0,,0,0,0
2003-07-10,47150.0,47150.0,0.0,,0,0,0
2003-07-11,47150.0,47150.0,0.0,,0,0,0
2003-07-14,47100.0,47100.0,0.0,,0,0,0
2003-07-15,47100.0,47100.0,0.0,,0,0,0
2003-07-16,47100.0,47100.0,0.0,,0,0,0
2003-07-18,47100.0,47100.0,0.0,,0,0,0
2003-07-21,46500.0,46500.0,120.0,,0,0,0
2003-07-22,46300.0,47300.0,140.0,,-10,10,0
2003-07-23,47300.0,47300.0,0.0,,0,0,0
2003-07-24,47300.0,47300.0,0.0,,0,0,0
2003-07-25,46500.0,46500.0,100.0,,0,0,0
2003-07-28,46500.0,46450.0,250.0,,10,-10,0
2003-07-29,46450.0,46450.0,0.0,,0,0,0
2003-07-30,46450.0,46450.0,0.0,,0,0,0
2003-07-31,46300.0,46300.0,100.0,,0,0,0
2003-08-01,46300.0,46300.0,200.0,,0,0,0
2003-08-04,46300.0,46300.0,0.0,,0,0,0
2003-08-05,45900.0,45900.0,50.0,,0,0,0
2003-08-06,45900.0,45900.0,0.0,,0,0,0
2003-08-07,45900.0,45900.0,0.0,,0,0,0
2003-08-08,45900.0,45900.0,0.0,,0,0,0
2003-08-11,45900.0,45900.0,0.0,,0,0,0
2003-08-12,45900.0,45900.0,0.0,,0,0,0
2003-08-13,45900.0,45900.0,0.0,,0,0,0
2003-08-14,45900.0,45900.0,0.0,,0,0,0
2003-08-18,43650.0,45800.0,180.0,,-50,50,0
2003-08-19,45800.0,45800.0,0.0,,0,0,0
2003-08-20,45800.0,45800.0,0.0,,0,0,0
2003-08-21,45800.0,45800.0,0.0,,0,0,0
2003-08-22,45800.0,45800.0,0.0,,0,0,0
2003-08-25,45800.0,45800.0,0.0,,0,0,0
2003-08-26,45000.0,45000.0,110010.0,,0,0,0
2003-08-27,45000.0,45000.0,0.0,,0,0,0
2003-08-28,44000.0,44000.0,200.0,,0,0,0
2003-08-29,44000.0,44000.0,0.0,,0,0,0
2003-09-01,44000.0,44000.0,0.0,,0,0,0
2003-09-02,44000.0,44000.0,0.0,,0,0,0
2003-09-03,44000.0,44000.0,0.0,,0,0,0
2003-09-04,44000.0,44000.0,0.0,,0,0,0
2003-09-05,44000.0,44000.0,130.0,,0,0,0
2003-09-08,45000.0,45000.0,0.0,,0,0,0
2003-09-09,45000.0,45000.0,0.0,,0,0,0
2003-09-15,45000.0,45000.0,0.0,,0,0,0
2003-09-16,45000.0,45000.0,0.0,,0,0,0
2003-09-17,42750.0,42700.0,20.0,,0,0,0
2003-09-18,42700.0,42700.0,0.0,,0,0,0
2003-09-19,42700.0,42700.0,0.0,,0,0,0
2003-09-22,42700.0,42700.0,40020.0,,0,0,0
2003-09-23,42700.0,42700.0,0.0,,0,0,0
2003-09-24,42700.0,42700.0,0.0,,0,0,0
2003-09-25,42700.0,42700.0,0.0,,0,0,0
2003-09-26,42700.0,42700.0,0.0,,0,0,0
2003-09-29,42600.0,42600.0,0.0,,0,0,0
2003-09-30,40350.0,44300.0,20.0,,-10,10,0
2003-10-01,44300.0,44300.0,0.0,,0,0,0
2003-10-02,44300.0,44300.0,0.0,,0,0,0
2003-10-06,44300.0,44300.0,0.0,,0,0,0
2003-10-07,44300.0,44300.0,0.0,,0,0,0
2003-10-08,44300.0,44300.0,0.0,,0,0,0
2003-10-09,44300.0,44300.0,0.0,,0,0,0
2003-10-10,44300.0,44300.0,0.0,,0,0,0
2003-10-13,44300.0,44300.0,0.0,,0,0,0
2003-10-14,44300.0,44300.0,0.0,,0,0,0
2003-10-15,44300.0,44300.0,0.0,,0,0,0
2003-10-16,44300.0,44300.0,0.0,,0,0,0
2003-10-17,44300.0,44300.0,0.0,,0,0,0
2003-10-20,44300.0,44300.0,0.0,,0,0,0
2003-10-21,44300.0,44300.0,140.0,,140,-140,0
2003-10-22,44500.0,44300.0,250.0,,190,-190,0
2003-10-23,44300.0,44300.0,130.0,,0,0,0
2003-10-24,47900.0,46900.0,100.0,,0,0,0
2003-10-27,44350.0,44350.0,60.0,,0,0,0
2003-10-28,40200.0,45000.0,160.0,,0,0,0
2003-10-29,45000.0,45600.0,460.0,,40,-40,0
2003-10-30,45550.0,45550.0,0.0,,0,0,0
2003-10-31,45000.0,45000.0,150.0,,0,0,0
2003-11-03,45000.0,45000.0,0.0,,0,0,0
2003-11-04,44500.0,44500.0,90.0,,0,0,0
2003-11-05,44700.0,44700.0,100.0,,100,-100,0
2003-11-06,44650.0,44650.0,0.0,,0,0,0
2003-11-07,44500.0,44500.0,80.0,,0,0,0
2003-11-10,44500.0,44500.0,0.0,,0,0,0
2003-11-11,44500.0,44500.0,0.0,,0,0,0
2003-11-12,44500.0,44500.0,0.0,,0,0,0
2003-11-13,44500.0,44500.0,120.0,,120,-120,0
2003-11-14,44500.0,44500.0,0.0,,0,0,0
2003-11-17,44450.0,44500.0,30.0,,0,0,0
2003-11-18,48000.0,48000.0,100.0,,0,0,0
2003-11-19,45000.0,45000.0,0.0,,0,0,0
2003-11-20,45000.0,45000.0,0.0,,0,0,0
2003-11-21,45000.0,45000.0,0.0,,0,0,0
2003-11-24,45000.0,45000.0,0.0,,0,0,0
2003-11-25,45000.0,45000.0,110010.0,,0,0,0
2003-11-26,45000.0,45000.0,0.0,,0,0,0
2003-11-27,45000.0,45000.0,0.0,,0,0,0
2003-11-28,45000.0,45000.0,130.0,,-10,10,0
2003-12-01,45000.0,45000.0,230.0,,-20,20,0
2003-12-02,45000.0,45000.0,50.0,,0,0,0
2003-12-03,45000.0,45000.0,0.0,,0,0,0
2003-12-04,45000.0,45000.0,0.0,,0,0,0
2003-12-05,45000.0,45000.0,0.0,,0,0,0
2003-12-08,45000.0,45000.0,0.0,,0,0,0
2003-12-09,45000.0,45000.0,0.0,,0,0,0
2003-12-10,45000.0,45000.0,0.0,,0,0,0
2003-12-11,47000.0,47000.0,30.0,,0,0,0
2003-12-12,44500.0,43650.0,40.0,,0,0,0
2003-12-15,42050.0,42300.0,40.0,,-10,10,0
2003-12-16,42300.0,42300.0,0.0,,0,0,0
2003-12-17,42300.0,42300.0,0.0,,0,0,0
2003-12-18,42300.0,42300.0,0.0,,0,0,0
2003-12-19,42300.0,42300.0,0.0,,0,0,0
2003-12-22,37300.0,40000.0,100.0,,-10,10,0
2003-12-23,40000.0,42000.0,100.0,,10,-10,0
2003-12-24,42000.0,45550.0,710.0,,0,0,0
2003-12-26,42600.0,44500.0,120.0,,-10,10,0
2003-12-29,43550.0,43550.0,0.0,,0,0,0
2003-12-30,39800.0,41500.0,89.0,,-61,61,0
2004-01-02,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-05,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-06,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-07,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-08,41500.0,41500.0,10.0,3.26,0,0,0
2004-01-09,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-12,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-13,41500.0,41500.0,200.0,3.26,0,0,0
2004-01-14,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-15,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-16,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-19,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-20,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-26,41500.0,41500.0,0.0,3.26,0,0,0
2004-01-27,43350.0,43350.0,10.0,3.41,-10,10,0
2004-01-28,42700.0,42700.0,20.0,3.36,0,0,0
2004-01-29,42700.0,42700.0,0.0,3.36,0,0,0
2004-01-30,42700.0,42700.0,0.0,3.36,0,0,0
2004-02-02,42700.0,42700.0,0.0,3.36,0,0,0
2004-02-03,42700.0,42700.0,0.0,3.36,0,0,0
2004-02-04,42700.0,42700.0,0.0,3.36,0,0,0
